,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
281,274.0,1.7450275322516973e-06,Lamium,sinD,172,,1.0,0.6778778763214541
282,274.5,-1.7093327073780529e-06,Borago,Discontinuous_urban_fabric,,109,0.0,-0.6640117729885228
283,275.5,1.8355631823396834e-06,Iris,Complex_cultivation_patterns,,110,1.0,0.7130475874456303
284,277.5,-1.7390300968145311e-06,Calystegia,Discontinuous_urban_fabric,,111,0.0,-0.67554809715042
285,278.0,1.6860628875292605e-06,Syringa,Industrial_or_commercial_units,,112,0.0,0.6549723190143335
286,281.5,1.7215263028447225e-06,Ajuga,Industrial_or_commercial_units,,113,0.0,0.6687485283960453
287,286.0,-1.6910328213270986e-06,Ajuga,Pastures,,114,0.0,-0.6569029522599819
288,286.0,1.694038815003296e-06,Galium,Temperature,173,,1.0,0.658070668282678
289,287.0,1.6774995970081363e-06,Viburnum,sinD,174,,1.0,0.6516458011883982
290,287.5,1.7064366488739324e-06,Malva,Road_and_rail_networks_and_associated_land,,115,0.9666666666666667,0.6628867626650795
291,287.5,1.7223626400664216e-06,Cistus,Vineyards,,116,0.8666666666666667,0.6690734141008584
292,288.0,1.6706633232388413e-06,Crataegus,Complex_cultivation_patterns,,117,1.0,0.6489901647247706
293,288.5,1.652383502914745e-06,Myosotis,Green_urban_areas,,118,1.0,0.6418891387800126
294,289.0,1.649606019782368e-06,Sambucus,Discontinuous_urban_fabric,,119,0.0,0.6408101905499725
295,290.0,-1.7022927067955607e-06,Medicago,sinD,175,,1.0,-0.6612769962838804
296,290.5,1.7013142041832907e-06,Philadelphus,Industrial_or_commercial_units,,120,0.0,0.6608968846463724
297,293.5,1.6609446902293712e-06,Aquilegia,sinD,176,,1.0,0.6452148395889509
298,295.5,-1.576106001266453e-06,Ribes,Continuous_urban_fabric,,121,0.0,-0.6122581846129282
299,295.5,1.762687247719441e-06,Ribes,Transitional_woodland-shrub,,122,0.0,0.6847380147413152
300,298.5,1.6477151802973822e-06,Malus,Industrial_or_commercial_units,,123,0.0,0.6400756701880541
301,299.5,1.5336230489992886e-06,Angelica,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,124,0.0,0.5957551478811403
302,301.5,-1.7208797657985997e-06,Silene,Complex_cultivation_patterns,,125,1.0,-0.6684973729548338
303,302.5,-1.6675496681273216e-06,Scabiosa,sinD,177,,1.0,-0.6477806262644398
304,302.5,-1.6046812447712e-06,Knautia,Complex_cultivation_patterns,,126,1.0,-0.6233585970845708
305,303.0,-6.32486134577448e-07,Euphorbia,Euphorbia,178,,0.43333333333333335,-0.24569718803054652
306,305.0,1.548926945815765e-06,Brassica,sinD,179,,1.0,0.6017001389381063
307,305.5,-1.6621136751382437e-06,Phyteuma,Transitional_woodland-shrub,,127,0.0,-0.645668946468546
308,307.0,-1.5942675304359e-06,Valeriana,Complex_cultivation_patterns,,128,1.0,-0.6193132588719853
309,307.5,-1.4746588021807838e-06,Malva,Continuous_urban_fabric,,129,0.0,-0.5728497451448029
310,308.5,1.5256613323799684e-06,Pyrus,Industrial_or_commercial_units,,130,0.0,0.5926623189979112
311,309.0,1.552326352793898e-06,Rubus,Discontinuous_urban_fabric,,131,0.0,0.6030206813023379
312,309.0,1.5406618558699847e-06,Helianthus,Transitional_woodland-shrub,,132,0.0,0.598489460873433
313,310.0,1.4955865594856732e-06,Thymus,Discontinuous_urban_fabric,,133,0.0,0.5809793954888887
314,310.0,1.550344506995316e-06,Pyrus,Discontinuous_urban_fabric,,134,0.0,0.6022508083941404
315,310.5,1.5109461628526333e-06,Melilotus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,135,0.0,0.5869460264555071
316,314.0,1.4871128541926737e-06,Knautia,Continuous_urban_fabric,,136,0.0,0.577687678170721
317,315.0,1.540616779038828e-06,Leucanthemum,Complex_cultivation_patterns,,137,1.0,0.5984719502118468
318,315.0,1.4782420976189314e-06,Digitalis,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,138,0.0,0.5742417212924282
319,317.0,1.511815298727015e-06,Convolvulus,Transitional_woodland-shrub,,139,0.0,0.5872836532091666
320,318.5,-1.4965729633331648e-06,Lonicera,Discontinuous_urban_fabric,,140,0.0,-0.5813625764605208
321,318.5,1.510214872268989e-06,Veronica,sinD,180,,1.0,0.5866619474374672
322,319.0,-1.5311356946767773e-06,Heracleum,Non-irrigated_arable_land,,141,0.03333333333333333,-0.5947889038336167
323,319.0,1.539055574539816e-06,Iris,Industrial_or_commercial_units,,142,0.0,0.597865480703066
324,319.0,-1.5179711567725462e-06,Verbascum,Transitional_woodland-shrub,,143,0.0,-0.5896749736334677
325,320.5,1.4956260088183626e-06,Echium,Discontinuous_urban_fabric,,144,0.0,0.5809947200779692
326,321.0,1.525832146853645e-06,Valeriana,Mixed_forest,,145,1.0,0.5927286740269986
327,322.0,1.4421777905226918e-06,Papaver,Temperature,181,,1.0,0.5602320879464957
328,322.0,-1.4920778994564898e-06,Melilotus,Water_courses,,146,0.0,-0.5796164124038896
329,323.5,1.6352352645299106e-06,Digitalis,Mixed_forest,,147,1.0,0.6352276900612259
330,323.5,1.4420165257433837e-06,Crataegus,Continuous_urban_fabric,,148,0.0,0.5601694426162058
331,326.5,-1.457497319279355e-06,Nerium,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,149,0.0,-0.5661831514270886
332,326.5,1.518132933142624e-06,Alliaria,Transitional_woodland-shrub,,150,0.0,0.5897378176976217
333,326.5,1.5256825918186223e-06,Dianthus,Discontinuous_urban_fabric,,151,0.0,0.5926705774940438
334,327.0,1.4436996025324333e-06,Allium,Temperature,182,,1.0,0.5608232549477367
335,327.5,1.4893780644342769e-06,Genista,Industrial_or_commercial_units,,152,0.0,0.5785676275581202
336,331.5,1.473132215323858e-06,Bellis,sinD,183,,1.0,0.5722567232941632
337,333.5,1.4109857602306874e-06,Verbascum,Industrial_or_commercial_units,,153,0.0,0.5481151517596983
338,334.0,1.3950355537417636e-06,Heracleum,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,154,0.0,0.5419190935876826
339,335.0,-1.4077047580940416e-06,Sambucus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,155,0.0,-0.5468406052442484
340,335.0,1.4093408253756934e-06,Papaver,Transitional_woodland-shrub,,156,0.0,0.5474761561418173
341,337.0,1.4217062584975793e-06,Melilotus,Pastures,,157,0.0,0.5522796640461556
342,337.5,1.4186215935296786e-06,Cotoneaster,sinD,184,,1.0,0.5510813871714604
343,338.0,1.400390090111614e-06,Plantago,Temperature,185,,1.0,0.5439991305360949
344,341.5,-1.4416859244192892e-06,Crataegus,Green_urban_areas,,158,1.0,-0.5600410163768805
345,342.5,1.379337163598393e-06,Brassica,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,159,0.0,0.5358208566399124
346,342.5,1.3841751069776365e-06,Dipsacus,Continuous_urban_fabric,,160,0.0,0.5377002165486087
347,344.5,1.3743950262323779e-06,Philadelphus,Transitional_woodland-shrub,,161,0.0,0.5339010212675499
348,345.0,-1.3574768900070922e-06,Scabiosa,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,162,0.0,-0.5273289586245523
349,347.5,1.403414159995009e-06,Verbascum,Mixed_forest,,163,1.0,0.5451738684886579
350,349.5,1.323940637121268e-06,Ribes,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,164,0.0,0.5143013797091139
351,350.0,1.3435520713755977e-06,Alliaria,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,165,0.0,0.5219196878207278
352,350.5,1.3826129361405037e-06,Thymus,Industrial_or_commercial_units,,166,0.0,0.5370933716536399
353,350.5,-2.4741708415376706e-07,Salvia,Salvia,186,,0.5333333333333333,-0.0961122758650039
354,352.0,-1.3882511211704696e-06,Potentilla,Complex_cultivation_patterns,,167,1.0,-0.5392835954889561
355,353.0,1.3002249943383504e-06,Heracleum,Continuous_urban_fabric,,168,0.0,0.5050887402130835
356,353.5,-1.2908783446619054e-06,Bellis,Discontinuous_urban_fabric,,169,0.0,-0.5014579166780453
357,353.5,1.3589652780865435e-06,Dipsacus,Industrial_or_commercial_units,,170,0.0,0.5279071416800017
358,354.5,-1.3863350432075094e-06,Verbascum,Green_urban_areas,,171,1.0,-0.5385392709230727
359,355.5,1.2974389846931444e-06,Globularia,Industrial_or_commercial_units,,172,0.0,0.5040064797519741
360,355.5,1.3624211305796052e-06,Chelidonium,sinD,187,,1.0,0.5292496110139119
361,356.0,1.3001196634832013e-06,Sedum,Mixed_forest,,173,1.0,0.505047823118608
362,356.5,-1.3252513326733606e-06,Galium,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,174,0.0,-0.51481053586908
363,356.5,1.3658543025485415e-06,Genista,Discontinuous_urban_fabric,,175,0.0,0.5305832698131778
364,358.5,-1.3093363691041304e-06,Foeniculum,Industrial_or_commercial_units,,176,0.0,-0.5086281682521506
365,359.0,1.3454649661071016e-06,Centaurea,Discontinuous_urban_fabric,,177,0.0,0.5226627758203454
366,361.5,1.3597675092569261e-06,Dipsacus,Discontinuous_urban_fabric,,178,0.0,0.5282187784605379
367,363.0,1.3318613696355897e-06,Campanula,Transitional_woodland-shrub,,179,0.0,0.5173782878016701
368,363.0,-1.3321326264303934e-06,Papaver,Non-irrigated_arable_land,,180,0.0,-0.5174836609127533
369,366.5,1.2290748259147222e-06,Cistus,Non-irrigated_arable_land,,181,0.0,0.4774495630771859
370,367.5,1.3228172974777408e-06,Wisteria,Green_urban_areas,,182,1.0,0.5138650043065096
371,368.5,1.2635452435461048e-06,Iris,Transitional_woodland-shrub,,183,0.0,0.490840030028572
372,371.5,1.3157238640815194e-06,Leucanthemum,sinD,188,,1.0,0.5111094709538331
373,377.0,1.2064584211657348e-06,Sambucus,Continuous_urban_fabric,,184,0.0,0.46866393641060405
374,379.0,-1.1892424254256184e-06,Syringa,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,185,0.0,-0.46197616649558704
375,379.5,-1.2524699855021026e-06,Lavandula,sinD,189,,1.0,-0.4865377068480932
376,379.5,1.2312370358813496e-06,Thymus,Continuous_urban_fabric,,186,0.0,0.4782895007132685
377,380.5,1.2293828604015289e-06,Campanula,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,187,0.0,0.4775692229449479
378,381.0,-1.331669295723259e-06,Digitalis,Transitional_woodland-shrub,,188,0.0,-0.51730367427645
379,381.5,1.2839079772675177e-06,Viburnum,Transitional_woodland-shrub,,189,0.0,0.49875018986046843
380,382.0,1.2580451311805518e-06,Brassica,Discontinuous_urban_fabric,,190,0.0,0.48870344225503737
381,383.5,1.2199982961647038e-06,Globularia,sinD,190,,1.0,0.4739236710224218
382,384.5,1.1953224543503893e-06,Rhododendron,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,191,0.0,0.4643380301449121
383,385.0,-1.2221614724694518e-06,Myosotis,Temperature,191,,1.0,-0.47476398404469217
384,385.5,1.2346142739261268e-06,Ajuga,Discontinuous_urban_fabric,,192,0.0,0.4796014312767201
385,385.5,-1.243799488293007e-06,Angelica,Green_urban_areas,,193,1.0,-0.4831695432368471
386,387.0,1.2274584264559962e-06,Lathyrus,Road_and_rail_networks_and_associated_land,,194,0.9666666666666667,0.4768216523926167
387,388.5,-1.224964933044248e-06,Caltha,Temperature,192,,1.0,-0.4758530235387233
388,389.0,1.225742948918196e-06,Carduus,Discontinuous_urban_fabric,,195,0.0,0.47615525358302274
389,394.0,-1.1900157232958009e-06,Iris,Temperature,193,,1.0,-0.4622765637720282
390,394.5,-1.2395365729389596e-06,Lamium,Complex_cultivation_patterns,,196,1.0,-0.4815135601914615
391,395.0,1.12499765236862e-06,Globularia,Continuous_urban_fabric,,197,0.0,0.4370194769765186
392,396.5,1.1970010973527678e-06,Erica,Pastures,,198,0.0,0.46499012011628693
393,398.5,-1.1860681752295932e-06,Echium,Transitional_woodland-shrub,,199,0.0,-0.46074308911312417
394,399.5,1.169627182662225e-06,Medicago,Green_urban_areas,,200,1.0,0.45435637892076214
395,400.0,1.2295940905460157e-06,Echium,Industrial_or_commercial_units,,201,0.0,0.4776512779493036
396,400.5,-1.2195583281027211e-06,Phyteuma,Green_urban_areas,,202,1.0,-0.4737527598992481
397,400.5,1.1458938047326228e-06,Rubus,Continuous_urban_fabric,,203,0.0,0.4451368499841077
398,402.5,-1.161297859653132e-06,Melilotus,Discontinuous_urban_fabric,,204,0.0,-0.45112074871536717
399,403.5,-1.1885774142683658e-06,Convolvulus,sinD,194,,1.0,-0.4617178345537255
400,404.5,1.1236044770157605e-06,Chaerophyllum,Continuous_urban_fabric,,205,0.0,0.4364782805013425
401,406.5,-1.1753162993954902e-06,Hypericum,Industrial_or_commercial_units,,206,0.0,-0.456566387816332
402,406.5,1.133049352119997e-06,Cardamine,Continuous_urban_fabric,,207,0.0,0.44014726093829853
403,407.0,1.117043609610846e-06,Caltha,Continuous_urban_fabric,,208,0.0,0.4339296291012518
404,407.5,1.1053813295802684e-06,Valeriana,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,209,0.0,0.42939926985242494
405,408.5,1.156625955900381e-06,Brassica,Continuous_urban_fabric,,210,0.0,0.44930588898635965
406,411.5,1.1581421404116554e-06,Phyteuma,Continuous_urban_fabric,,211,0.0,0.44989486991509486
407,412.5,-1.1522190561663592e-06,Melilotus,sinD,195,,1.0,-0.44759397339898455
408,413.0,1.1589869473027647e-06,Globularia,Pastures,,212,0.0,0.4502230457694368
409,415.0,1.074498470643448e-06,Genista,Non-irrigated_arable_land,,213,0.0,0.4174024351641988
410,415.0,1.1591879456318566e-06,Sambucus,Vineyards,,214,0.8333333333333334,0.4503011260965094
411,415.5,1.1256697121098114e-06,Scabiosa,Continuous_urban_fabric,,215,0.0,0.4372805470293974
412,416.5,-1.1515022038111056e-06,Papaver,Complex_cultivation_patterns,,216,1.0,-0.44731550309222196
413,417.0,-1.1246761459915433e-06,Borago,Complex_cultivation_patterns,,217,1.0,-0.43689458378366713
414,417.0,-1.174451426777523e-06,Scabiosa,Green_urban_areas,,218,1.0,-0.4562304171782071
415,418.5,1.1668815318444103e-06,Rosa,Complex_cultivation_patterns,,219,1.0,0.45328979635338057
416,419.0,1.136812102231488e-06,Rosa,Temperature,196,,1.0,0.4416089485091615
417,419.5,1.1828523724943807e-06,Valeriana,Discontinuous_urban_fabric,,220,0.0,0.4594938701245838
418,420.5,-1.1016126109097968e-06,Centaurea,Pastures,,221,0.03333333333333333,-0.4279352637198135
419,422.0,-1.0978462228194985e-06,Cardamine,Pastures,,222,0.0,-0.426472162930361
420,422.0,1.1149158467560483e-06,Vicia,Temperature,197,,1.0,0.4331030728786891
421,426.5,1.0773061376312398e-06,Prunus,Complex_cultivation_patterns,,223,1.0,0.41849310869222406
422,427.0,-1.1051299679820659e-06,Crocus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,224,0.0,-0.42930162528050325
423,427.5,-4.194876623841992e-07,Scabiosa,Scabiosa,198,,0.43333333333333335,-0.16295525455299045
424,428.0,1.0834495469680405e-06,Helianthus,Discontinuous_urban_fabric,,225,0.0,0.4208795932591639
425,429.5,-1.1025404660358618e-06,Nerium,sinD,199,,1.0,-0.42829570070476997
426,431.5,1.0573143072178937e-06,Leucanthemum,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,226,0.0,0.4107270309118403
427,433.0,1.0710498941080004e-06,Hypericum,Transitional_woodland-shrub,,227,0.0,0.4160627922674677
428,433.0,1.0985993981194042e-06,Angelica,Discontinuous_urban_fabric,,228,0.0,0.4267647433414786
429,433.5,1.0914623658209166e-06,Rhododendron,Transitional_woodland-shrub,,229,0.0,0.4239922734472681
430,438.5,1.0616541885610786e-06,Vicia,Discontinuous_urban_fabric,,230,0.0,0.41241291236301103
431,440.0,1.1172868994435703e-06,Vicia,sinD,200,,1.0,0.43402413809442797
432,440.5,1.0831041095116234e-06,Galium,Complex_cultivation_patterns,,231,1.0,0.4207454037377781
433,443.0,1.0446497071825434e-06,Galium,Continuous_urban_fabric,,232,0.0,0.40580730786005204
434,443.0,1.0657296343197231e-06,Rosmarinus,Industrial_or_commercial_units,,233,0.0,0.41399607048795384
435,443.0,1.048779381562781e-06,Chaerophyllum,Mixed_forest,,234,1.0,0.4074115317745953
436,444.0,-1.0928922051789414e-06,Ligustrum,Green_urban_areas,,235,1.0,-0.42454771251604195
437,445.0,1.0499257996343658e-06,Aquilegia,Mixed_forest,,236,1.0,0.4078568722826271
438,445.0,1.0710496098909061e-06,Papaver,Pastures,,237,0.0,0.41606268185976536
439,445.0,1.0709449043133645e-06,Senecio,Complex_cultivation_patterns,,238,1.0,0.4160220076622349
440,445.5,-1.0727823678280402e-06,Malva,sinD,201,,1.0,-0.4167357934576597
441,445.5,1.006870036235341e-06,Aquilegia,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,239,0.0,0.39113131986760646
442,446.0,1.0973569146699447e-06,Borago,Transitional_woodland-shrub,,240,0.0,0.4262820850300666
443,447.0,1.0286289011673944e-06,Stellaria,Continuous_urban_fabric,,241,0.0,0.39958382441478296
444,447.5,-1.0818495752573654e-06,Convolvulus,Industrial_or_commercial_units,,242,0.0,-0.4202580641397881
445,447.5,1.0440008395562472e-06,Verbascum,Continuous_urban_fabric,,243,0.0,0.40555524707568164
446,449.5,-1.0759231940937752e-06,Senecio,Industrial_or_commercial_units,,244,0.0,-0.41795588689433105
447,450.5,-1.0561419685473084e-06,Clematis,sinD,202,,1.0,-0.41027162122135796
448,452.0,1.0213952350568434e-06,Pyrus,Continuous_urban_fabric,,245,0.0,0.3967738159017875
449,453.5,1.0156050507248437e-06,Malus,Continuous_urban_fabric,,246,0.0,0.39452454602727666
450,454.5,-1.0644080816746282e-06,Ribes,Complex_cultivation_patterns,,247,1.0,-0.41348269675375954
451,454.5,-1.0165645107917953e-06,Campanula,Complex_cultivation_patterns,,248,1.0,-0.3948972603487299
452,456.0,1.0438472486384853e-06,Daucus,Road_and_rail_networks_and_associated_land,,249,1.0,0.40549558275335407
453,457.0,-1.0593648198664596e-06,Ajuga,Transitional_woodland-shrub,,250,0.0,-0.41152357832091563
454,457.5,9.755891028362385e-07,Nerium,Non-irrigated_arable_land,,251,0.0,0.37897984815152697
455,458.0,1.0314945484424243e-06,Crataegus,Industrial_or_commercial_units,,252,0.0,0.4006970211140792
456,458.5,-1.049973889166722e-06,Knautia,Green_urban_areas,,253,1.0,-0.4078755532658577
457,459.5,1.037663253100618e-06,Allium,Transitional_woodland-shrub,,254,0.0,0.4030933319665245
458,459.5,1.039357243826089e-06,Syringa,Vineyards,,255,0.9,0.403751383953824
459,459.5,-1.0235628451482626e-06,Genista,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,256,0.0,-0.3976158512842139
460,461.0,-1.0878364946620422e-06,Digitalis,Complex_cultivation_patterns,,257,1.0,-0.42258375822583694
461,461.5,1.0179555260947382e-06,Sambucus,Complex_cultivation_patterns,,258,1.0,0.39543761772536845
462,461.5,9.936113656294765e-07,Carduus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,259,0.0,0.3859808226364529
463,463.0,-3.098220986430533e-07,Viburnum,Viburnum,203,,0.5333333333333333,-0.12035428804645142
464,463.5,9.982514939110843e-07,Stellaria,Discontinuous_urban_fabric,,260,0.0,0.38778333878434235
465,464.5,1.0100103509103064e-06,Senecio,Temperature,204,,1.0,0.3923512145704137
466,467.5,1.034071942740411e-06,Brassica,Pastures,,261,0.0,0.4016982423216941
467,468.0,-1.008117237688566e-06,Rosmarinus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,262,0.0,-0.39161581094687686
468,468.5,9.663797868597612e-07,Daucus,Continuous_urban_fabric,,263,0.0,0.37540237361824425
469,470.0,1.041629445808212e-06,Rhododendron,sinD,205,,1.0,0.40463404937069997
470,473.5,-9.315889144545508e-07,Dianthus,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,264,0.0,-0.36188742198250523
471,473.5,-9.913988492371573e-07,Helianthus,Green_urban_areas,,265,1.0,-0.3851213428370617
472,473.5,-9.974897920983494e-07,Rhododendron,Discontinuous_urban_fabric,,266,0.0,-0.3874874461421554
473,474.0,9.807582159737649e-07,Angelica,Mixed_forest,,267,1.0,0.3809878551149531
474,475.0,1.0110223342962854e-06,Valeriana,Pastures,,268,0.03333333333333333,0.39274433223525357
475,475.5,-1.0375025567554985e-06,Potentilla,Transitional_woodland-shrub,,269,0.0,-0.4030309074516393
476,476.0,1.0213866517005954e-06,Foeniculum,Complex_cultivation_patterns,,270,1.0,0.39677048158917777
477,476.0,1.0249136721540708e-06,Viola,sinD,206,,1.0,0.398140597011746
478,479.5,9.705647698865505e-07,Silene,Transitional_woodland-shrub,,271,0.0,0.3770280828716568
479,479.5,-9.912848213389225e-07,Thymus,Green_urban_areas,,272,1.0,-0.3850770472668955
480,480.0,-9.964189757738495e-07,Brassica,Green_urban_areas,,273,1.0,-0.3870714740829377
481,480.5,9.714483724110323e-07,Crocus,Discontinuous_urban_fabric,,274,0.0,0.37737132937736384
482,481.0,9.809900802792981e-07,Lavandula,Pastures,,275,0.0,0.3810779257184964
483,481.5,-1.0349418744226568e-06,Viburnum,Water_courses,,276,0.0,-0.4020361782169201
484,482.0,9.686824000709748e-07,Taraxacum,Complex_cultivation_patterns,,277,1.0,0.3762968526592672
485,482.5,-9.647627621234278e-07,Cardamine,Complex_cultivation_patterns,,278,1.0,-0.37477422003672994
486,482.5,9.775602052286558e-07,Rubus,Industrial_or_commercial_units,,279,0.0,0.37974554764857726
487,483.0,-9.881595701699553e-07,Lathyrus,sinD,207,,1.0,-0.3838630041723106
488,483.5,-9.885392273645266e-07,Globularia,Green_urban_areas,,280,1.0,-0.3840104867810544
489,484.5,-9.547025001666043e-07,Myosotis,Transitional_woodland-shrub,,281,0.0,-0.3708661848427354
490,485.5,9.587381555320462e-07,Digitalis,Discontinuous_urban_fabric,,282,0.0,0.37243388588935505
491,487.5,-9.943299801307148e-07,Knautia,sinD,208,,1.0,-0.38625997747096985
492,488.5,9.978324442272424e-07,Valeriana,Industrial_or_commercial_units,,283,0.0,0.3876205536680586
493,489.5,-9.188431704387767e-07,Genista,Transitional_woodland-shrub,,284,0.0,-0.35693617753170787
494,491.0,9.005299261843902e-07,Sedum,Non-irrigated_arable_land,,285,0.0,0.3498221676411585
495,494.0,9.189946297283313e-07,Aquilegia,Discontinuous_urban_fabric,,286,0.0,0.3569950137962681
496,495.5,-9.664870219694421e-07,Campanula,Non-irrigated_arable_land,,287,0.0,-0.3754440304443253
497,496.5,-4.787956839891194e-07,Chaerophyllum,Broad-leaved_forest,,288,0.26666666666666666,-0.18599420092565513
498,499.5,-9.463140884236054e-07,Pyrus,Green_urban_areas,,289,1.0,-0.3676076008760305
499,500.0,-9.39339912520154e-07,Convolvulus,Discontinuous_urban_fabric,,290,0.0,-0.36489839459524276
500,502.5,9.653155643718492e-07,Myosotis,Industrial_or_commercial_units,,291,0.0,0.3749889630177201
501,504.0,9.26566769976489e-07,Salvia,Pastures,,292,0.0,0.35993650684194284
502,505.0,9.085394481189724e-07,Cotoneaster,Transitional_woodland-shrub,,293,0.0,0.35293356709991586
503,505.5,9.308405708452483e-07,Medicago,Transitional_woodland-shrub,,294,0.0,0.36159671850232683
504,507.0,-9.055767975496565e-07,Genista,Road_and_rail_networks_and_associated_land,,295,0.9666666666666667,-0.3517826882518217
505,507.5,9.626411667795765e-07,Potentilla,Road_and_rail_networks_and_associated_land,,296,0.9666666666666667,0.3739500596613073
506,507.5,-9.245172805094626e-07,Philadelphus,Road_and_rail_networks_and_associated_land,,297,0.9666666666666667,-0.35914035690059587
507,509.0,9.27282457041656e-07,Dipsacus,Mixed_forest,,298,1.0,0.360214524477126
508,509.5,-9.548382138291345e-07,Sambucus,Green_urban_areas,,299,1.0,-0.3709189045205878
509,510.5,-8.951680570135068e-07,Vicia,Transitional_woodland-shrub,,300,0.0,-0.34773928217402666
510,510.5,-9.130033049586928e-07,Malva,Discontinuous_urban_fabric,,301,0.0,-0.35466760839083356
511,511.0,9.204499349380058e-07,Carduus,Industrial_or_commercial_units,,302,0.0,0.35756034539516884
512,511.5,8.91027809757361e-07,Dianthus,Complex_cultivation_patterns,,303,1.0,0.3461309510929575
513,512.5,-9.118980699440726e-07,Malus,Green_urban_areas,,304,1.0,-0.35423826595886626
514,512.5,-9.247795560440863e-07,Iris,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,305,0.0,-0.3592422411282862
515,513.5,9.347392051495262e-07,Phyteuma,Non-irrigated_arable_land,,306,0.06666666666666667,0.3631111919956635
516,514.5,-9.391563651206525e-07,Cardamine,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,307,0.0,-0.36482709330109186
517,515.5,8.60810416725144e-07,Vicia,Continuous_urban_fabric,,308,0.0,0.33439262499891653
518,519.5,-8.672618605487514e-07,Lavandula,Continuous_urban_fabric,,309,0.0,-0.33689876943361846
519,520.5,-8.96259564342472e-07,Hypericum,Continuous_urban_fabric,,310,0.0,-0.34816329191397244
520,521.5,-8.959815716025332e-07,Foeniculum,Green_urban_areas,,311,1.0,-0.3480553021403444
521,522.0,8.874122556790098e-07,Thymus,Vineyards,,312,0.8333333333333334,0.3447264436711201
522,522.0,8.799907504908333e-07,Lonicera,sinD,209,,1.0,0.3418434667076689
523,522.5,8.736201948522648e-07,Ribes,Mixed_forest,,313,1.0,0.33936874430504405
524,523.5,8.968680162979581e-07,Ajuga,Continuous_urban_fabric,,314,0.0,0.3483996527230746
525,523.5,9.479052209826477e-07,Scabiosa,Mixed_forest,,315,1.0,0.3682256963158645
526,525.5,8.779733775554632e-07,Verbascum,Non-irrigated_arable_land,,316,0.0,0.3410597928366828
527,528.5,-8.982686665603978e-07,Globularia,Coniferous_forest,,317,0.03333333333333333,-0.34894375292082136
528,529.0,8.723024222945241e-07,Silene,sinD,210,,1.0,0.33885683899329044
529,529.0,-8.548863661417272e-07,Veronica,Continuous_urban_fabric,,318,0.0,-0.3320913530966184
530,529.0,-8.942284068780282e-07,Sambucus,sinD,211,,1.0,-0.34737426326942433
531,532.5,8.980182144568971e-07,Chaerophyllum,Green_urban_areas,,319,1.0,0.34884646165354705
532,533.5,8.47700960093789e-07,Centaurea,Continuous_urban_fabric,,320,0.0,0.32930009181147496
533,534.5,8.963260427208297e-07,Euphorbia,Vineyards,,321,0.8,0.3481891162755424
534,534.5,-9.386570525293791e-07,Phyteuma,Pastures,,322,0.03333333333333333,-0.3646331290496762
535,534.5,8.643587818824017e-07,Papaver,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,323,0.0,0.3357710320399282
536,535.5,8.539528266737761e-07,Malva,Transitional_woodland-shrub,,324,0.0,0.3317287079576158
537,535.5,-8.686535295510112e-07,Valeriana,Green_urban_areas,,325,1.0,-0.3374393807479723
538,538.0,8.508276323482278e-07,Plantago,Complex_cultivation_patterns,,326,1.0,0.33051468694457137
539,538.5,8.550240693239175e-07,Knautia,Mixed_forest,,327,1.0,0.3321448456283869
540,538.5,-8.513700322509976e-07,Thymus,Road_and_rail_networks_and_associated_land,,328,0.9666666666666667,-0.330725389003657
541,540.0,-8.750998290452117e-07,Cotoneaster,Complex_cultivation_patterns,,329,1.0,-0.3399435268032624
542,541.5,-8.642974194117414e-07,Papaver,Industrial_or_commercial_units,,330,0.0,-0.33574719501699973
