,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
597,640.0,4.874111986078869e-07,Pyrus,Mixed_forest,,401,0.9666666666666667,-0.31394642983832105
598,640.5,2.1106699871457125e-07,Rubus,Rubus,196,,0.0,0.36556017688103537
599,640.5,4.501625281616408e-07,Caltha,Sport_and_leisure_facilities,,402,1.0,0.3563788583365365
600,641.5,4.7231993279910867e-07,Viola,Industrial_or_commercial_units,,403,0.0,-0.35618775124109203
601,642.0,4.747968547859894e-07,Lavandula,Coniferous_forest,,404,0.9333333333333333,0.3792818367864426
602,642.0,4.7129583571549347e-07,Lamium,sinD,197,,0.0,0.35104773312206144
603,644.5,-4.808110888048008e-07,Cotoneaster,Complex_cultivation_patterns,,405,1.0,0.3456289608280421
604,646.5,4.663516749920039e-07,Daucus,Temperature,198,,1.0,-0.3506316587127105
605,647.0,4.6797651571993406e-07,Medicago,Non-irrigated_arable_land,,406,0.0,0.34520070868826486
606,647.0,4.750996258842257e-07,Heracleum,Temperature,199,,1.0,0.35208154135951847
607,647.5,4.68830003043812e-07,Vicia,Green_urban_areas,,407,0.03333333333333333,0.3502187308690596
608,648.5,-4.6980904276532885e-07,Rosa,cosD,200,,1.0,-0.31519781779264905
609,649.5,-4.843955247175075e-07,Knautia,Natural_grasslands,,408,0.0,-0.35650143155195174
610,649.5,3.817433038344462e-07,Chelidonium,Water_courses,,409,0.0,-0.36154103050719855
611,654.5,4.5070806856006144e-07,Scabiosa,Non-irrigated_arable_land,,410,0.06666666666666667,0.3608803229593293
612,654.5,-4.862333253428579e-07,Iris,Mixed_forest,,411,1.0,0.3397832049697394
613,656.0,4.7123092056873616e-07,Borago,Temperature,201,,1.0,0.3492940528381162
614,656.5,4.645148356418449e-07,Globularia,Y,202,,0.0,-0.35137634386951966
615,658.0,4.6205498613316075e-07,Globularia,"Land_principally_occupied_by_agriculture,_with_significant_areas_of_natural_vegetation",,412,0.0,0.34087433877399814
616,659.0,4.676679091239575e-07,Thymus,Complex_cultivation_patterns,,413,1.0,0.36556127066422767
617,659.0,-4.7557442713668807e-07,Rhododendron,Complex_cultivation_patterns,,414,1.0,0.3483926048015514
618,660.5,4.507938026248661e-07,Genista,Green_urban_areas,,415,0.03333333333333333,0.3231092193257049
619,661.5,4.659564582114244e-07,Bellis,Temperature,203,,1.0,0.34613014764676897
620,662.0,4.5687570361309936e-07,Rosmarinus,Pastures,,416,0.0,0.3221495370807902
621,663.5,4.70371776706824e-07,Lavandula,Mixed_forest,,417,1.0,0.3192141356912006
622,664.0,4.656119187431464e-07,Heracleum,Sport_and_leisure_facilities,,418,1.0,0.3597407400153227
623,665.0,4.623253794515493e-07,Papaver,Industrial_or_commercial_units,,419,0.0,0.3417281089537738
624,665.0,4.783041107182764e-07,Digitalis,Non-irrigated_arable_land,,420,0.2,0.3474209998899291
625,666.0,-4.0036003094446193e-07,Alliaria,Continuous_urban_fabric,,421,0.7666666666666667,0.33322046932931687
